Sample	BioProject	BioSample	Accesion number	Partner	Industry_code	Industry_type	Surface	Room	Total_reads	Contigs	MAGs
MASTER_WP4_TEAGASC_1__TGS13-26	PRJEB63604	-	ERS17785871	TEAGASC	TGS13	Cheese_Dairy	Before_ripening	Final_product	42688317	40953	1
MASTER_WP4_TEAGASC_1__TGS13-27	PRJEB63604	-	ERS17785872	TEAGASC	TGS13	Cheese_Dairy	Final_product	Final_product	46681346	4790	5
MASTER_WP4_TEAGASC_1__TGS13-28	PRJEB63604	-	ERS17785873	TEAGASC	TGS13	Cheese_Dairy	Final_product	Final_product	109263519	2807	3
MASTER_WP4_TEAGASC_1__TGS13-29	PRJEB63604	-	ERS17785874	TEAGASC	TGS13	Cheese_Dairy	Final_product	Final_product	18531335	8585	7
MASTER_WP4_TEAGASC_1__TGS13-30	PRJEB63604	-	ERS17785875	TEAGASC	TGS13	Cheese_Dairy	Final_product	Final_product	14313598	6592	7
MASTER_WP4_TEAGASC_1__TGS13-NP	PRJNA1094419 	SAMN40695605	SRR28523221	TEAGASC	TGS13	Cheese_Dairy	Raw_materials	Raw_material	33080451	27217	0
MASTER_WP4_TEAGASC_1__TGS14-01	PRJEB63604	-	ERS16222264	TEAGASC	TGS14	Cheese_Dairy	Non_food_contact	Processing	73041395	85687	19
MASTER_WP4_TEAGASC_1__TGS14-05	PRJEB63604	-	ERS16222265	TEAGASC	TGS14	Cheese_Dairy	Non_food_contact	Ripening	83161383	114634	30
MASTER_WP4_TEAGASC_1__TGS14-06	PRJEB63604	-	ERS16222266	TEAGASC	TGS14	Cheese_Dairy	Food_contact	Ripening	79871532	34404	5
MASTER_WP4_TEAGASC_1__TGS14-11	PRJEB63604	-	ERS16222267	TEAGASC	TGS14	Cheese_Dairy	Food_contact	Processing	1535618	3868	2
MASTER_WP4_TEAGASC_1__TGS14-12	PRJEB63604	-	ERS16222268	TEAGASC	TGS14	Cheese_Dairy	Food_contact	Processing	40151953	33533	3
MASTER_WP4_TEAGASC_1__TGS14-13	PRJEB63604	-	ERS16222269	TEAGASC	TGS14	Cheese_Dairy	Food_contact	Processing	73293991	47716	18
MASTER_WP4_TEAGASC_1__TGS14-20	PRJNA1094419 	SAMN40695606	SRR28523219	TEAGASC	TGS14	Cheese_Dairy	Raw_materials	Raw_material	63130875	277944	0
MASTER_WP4_TEAGASC_1__TGS14-21	PRJNA1094419 	SAMN40695622	SRR28523202	TEAGASC	TGS14	Cheese_Dairy	Raw_materials	Raw_material	17184238	4355	2
MASTER_WP4_TEAGASC_1__TGS14-22	PRJNA1094419 	SAMN40695636	SRR28523186	TEAGASC	TGS14	Cheese_Dairy	Raw_materials	Raw_material	6648829	14274	3
MASTER_WP4_TEAGASC_1__TGS14-23	PRJEB63604	-	ERS17785876	TEAGASC	TGS14	Cheese_Dairy	Before_ripening	Final_product	25692893	5097	0
MASTER_WP4_TEAGASC_1__TGS14-24	PRJEB63604	-	ERS17785877	TEAGASC	TGS14	Cheese_Dairy	Before_ripening	Final_product	26458640	14052	0
MASTER_WP4_TEAGASC_1__TGS14-25	PRJEB63604	-	ERS17785878	TEAGASC	TGS14	Cheese_Dairy	Before_ripening	Final_product	25475687	9295	0
MASTER_WP4_TEAGASC_1__TGS14-26	PRJEB63604	-	ERS17785879	TEAGASC	TGS14	Cheese_Dairy	Before_ripening	Final_product	44671370	64100	0
MASTER_WP4_TEAGASC_1__TGS14-27	PRJEB63604	-	ERS17785880	TEAGASC	TGS14	Cheese_Dairy	Final_product	Final_product	23670195	2103	3
MASTER_WP4_TEAGASC_1__TGS14-28	PRJEB63604	-	ERS17785881	TEAGASC	TGS14	Cheese_Dairy	Final_product	Final_product	16176505	2242	5
MASTER_WP4_TEAGASC_1__TGS14-29	PRJEB63604	-	ERS17785882	TEAGASC	TGS14	Cheese_Dairy	Final_product	Final_product	10597697	15643	2
MASTER_WP4_TEAGASC_1__TGS14-30	PRJEB63604	-	ERS17785883	TEAGASC	TGS14	Cheese_Dairy	Final_product	Final_product	102260710	54170	10
MASTER_WP4_TEAGASC_1__TGS14-NP	PRJNA1094419 	SAMN40695607	SRR28523218	TEAGASC	TGS14	Cheese_Dairy	Raw_materials	Raw_material	9257246	540	0
MASTER_WP4_TEAGASC_1__TGS15-01	PRJEB63604	-	ERS16222270	TEAGASC	TGS15	Cheese_Dairy	Non_food_contact	Processing	22893212	45607	7
MASTER_WP4_TEAGASC_1__TGS15-05	PRJEB63604	-	ERS16222271	TEAGASC	TGS15	Cheese_Dairy	Non_food_contact	Ripening	40797054	47572	15
MASTER_WP4_TEAGASC_1__TGS15-06	PRJEB63604	-	ERS16222272	TEAGASC	TGS15	Cheese_Dairy	Food_contact	Ripening	68519121	102480	15
MASTER_WP4_TEAGASC_1__TGS15-11	PRJEB63604	-	ERS16222273	TEAGASC	TGS15	Cheese_Dairy	Food_contact	Processing	28797391	56457	11
MASTER_WP4_TEAGASC_1__TGS15-12	PRJEB63604	-	ERS16222274	TEAGASC	TGS15	Cheese_Dairy	Food_contact	Processing	81479348	48568	16
MASTER_WP4_TEAGASC_1__TGS15-13	PRJEB63604	-	ERS16222275	TEAGASC	TGS15	Cheese_Dairy	Food_contact	Processing	93744693	56006	14
MASTER_WP4_TEAGASC_1__TGS15-20	PRJNA1094419 	SAMN40695608	SRR28523217	TEAGASC	TGS15	Cheese_Dairy	Raw_materials	Raw_material	115477346	609424	0
MASTER_WP4_TEAGASC_1__TGS15-21	PRJNA1094419 	SAMN40695623	SRR28523201	TEAGASC	TGS15	Cheese_Dairy	Raw_materials	Raw_material	64749460	1573	2
MASTER_WP4_TEAGASC_1__TGS15-23	PRJEB63604	-	ERS17785884	TEAGASC	TGS15	Cheese_Dairy	Before_ripening	Final_product	52598783	2715	1
MASTER_WP4_TEAGASC_1__TGS15-24	PRJEB63604	-	ERS17785885	TEAGASC	TGS15	Cheese_Dairy	Before_ripening	Final_product	31591259	1456	2
MASTER_WP4_TEAGASC_1__TGS15-25	PRJEB63604	-	ERS17785886	TEAGASC	TGS15	Cheese_Dairy	Before_ripening	Final_product	77147812	4992	0
MASTER_WP4_TEAGASC_1__TGS15-26	PRJEB63604	-	ERS17785887	TEAGASC	TGS15	Cheese_Dairy	Before_ripening	Final_product	56058980	2177	0
MASTER_WP4_TEAGASC_1__TGS15-27	PRJEB63604	-	ERS17785888	TEAGASC	TGS15	Cheese_Dairy	Final_product	Final_product	64705471	13367	2
MASTER_WP4_TEAGASC_1__TGS15-28	PRJEB63604	-	ERS17785889	TEAGASC	TGS15	Cheese_Dairy	Final_product	Final_product	73965354	51395	6
MASTER_WP4_TEAGASC_1__TGS15-29	PRJEB63604	-	ERS17785890	TEAGASC	TGS15	Cheese_Dairy	Final_product	Final_product	11817765	38236	5
MASTER_WP4_TEAGASC_1__TGS15-30	PRJEB63604	-	ERS17785891	TEAGASC	TGS15	Cheese_Dairy	Final_product	Final_product	59294196	49578	16
MASTER_WP4_UNINA_2__A-20	PRJNA997801	SAMN36689927	SRR25395333	UNINA	A	Cheese_Dairy	Raw_materials	Raw_material	53710342	51357	13
MASTER_WP4_UNINA_2__A-21	PRJNA997801	SAMN36689928	SRR25395322	UNINA	A	Cheese_Dairy	Raw_materials	Raw_material	61208344	2642	0
MASTER_WP4_UNINA_2__A-22	PRJNA997801	SAMN36689929	SRR25394968	UNINA	A	Cheese_Dairy	Raw_materials	Raw_material	50358636	6997	3
MASTER_WP4_UNINA_2__A-27.0	PRJNA997801	SAMN36690459	SRR25394799	UNINA	A	Cheese_Dairy	Final_product	Final_product	56513548	2051	0
MASTER_WP4_UNINA_2__A-28.0	PRJNA997801	SAMN36690460	SRR25394798	UNINA	A	Cheese_Dairy	Final_product	Final_product	56371514	2377	1
MASTER_WP4_UNINA_2__B-20	PRJNA997801	SAMN36689930	SRR25394957	UNINA	B	Cheese_Dairy	Raw_materials	Raw_material	52526994	92829	0
MASTER_WP4_UNINA_2__B-21	PRJNA997801	SAMN36689931	SRR25394790	UNINA	B	Cheese_Dairy	Raw_materials	Raw_material	57544852	2829	0
MASTER_WP4_UNINA_2__B-22	PRJNA997801	SAMN36689932	SRR25394779	UNINA	B	Cheese_Dairy	Raw_materials	Raw_material	51071114	5617	5
MASTER_WP4_UNINA_2__B-27.0	PRJNA997801	SAMN36690461	SRR25394797	UNINA	B	Cheese_Dairy	Final_product	Final_product	67882578	2359	0
MASTER_WP4_UNINA_2__B-28.0	PRJNA997801	SAMN36690462	SRR25394796	UNINA	B	Cheese_Dairy	Final_product	Final_product	58788316	2267	1
MASTER_WP4_UNINA_2__C-20	PRJNA997801	SAMN36689933	SRR25395229	UNINA	C	Cheese_Dairy	Raw_materials	Raw_material	54379620	89217	2
MASTER_WP4_UNINA_2__C-21	PRJNA997801	SAMN36689934	SRR25395078	UNINA	C	Cheese_Dairy	Raw_materials	Raw_material	57289028	1555	0
MASTER_WP4_UNINA_2__C-22	PRJNA997801	SAMN36689935	SRR25395067	UNINA	C	Cheese_Dairy	Raw_materials	Raw_material	59300064	1890	2
MASTER_WP4_UNINA_2__C-27.0	PRJNA997801	SAMN36690463	SRR25394793	UNINA	C	Cheese_Dairy	Final_product	Final_product	53397714	1578	3
MASTER_WP4_UNINA_2__C-28.0	PRJNA997801	SAMN36690464	SRR25395114	UNINA	C	Cheese_Dairy	Final_product	Final_product	50670000	1511	0
MASTER_WP4_UNINA_2__D-20	PRJNA997801	SAMN36689936	SRR25395317	UNINA	D	Cheese_Dairy	Raw_materials	Raw_material	58548576	106095	4
MASTER_WP4_UNINA_2__D-21	PRJNA997801	SAMN36689937	SRR25395306	UNINA	D	Cheese_Dairy	Raw_materials	Raw_material	50103464	2872	0
MASTER_WP4_UNINA_2__D-22	PRJNA997801	SAMN36689938	SRR25395302	UNINA	D	Cheese_Dairy	Raw_materials	Raw_material	51207768	8014	3
MASTER_WP4_UNINA_2__D-27.0	PRJNA997801	SAMN36690465	SRR25395113	UNINA	D	Cheese_Dairy	Final_product	Final_product	50402204	2544	1
MASTER_WP4_UNINA_2__D-28.0	PRJNA997801	SAMN36690466	SRR25395112	UNINA	D	Cheese_Dairy	Final_product	Final_product	57211254	2692	0
MASTER_WP4_UNINA_2__E-20	PRJNA997801	SAMN36689942	SRR25395298	UNINA	E	Cheese_Dairy	Raw_materials	Raw_material	52833850	85662	1
MASTER_WP4_UNINA_2__E-21	PRJNA997801	SAMN36689943	SRR25395296	UNINA	E	Cheese_Dairy	Raw_materials	Raw_material	50427262	2167	0
MASTER_WP4_UNINA_2__E-22	PRJNA997801	SAMN36689944	SRR25395295	UNINA	E	Cheese_Dairy	Raw_materials	Raw_material	51203304	6064	7
MASTER_WP4_UNINA_2__E-27.0	PRJNA997801	SAMN36690471	SRR25395107	UNINA	E	Cheese_Dairy	Final_product	Final_product	52746902	2312	0
MASTER_WP4_UNINA_2__E-28.0	PRJNA997801	SAMN36690472	SRR25395106	UNINA	E	Cheese_Dairy	Final_product	Final_product	52607994	2339	0
MASTER_WP4_UNINA_2__F-20	PRJNA997801	SAMN36689945	SRR25395294	UNINA	F	Cheese_Dairy	Raw_materials	Raw_material	56877256	65712	2
MASTER_WP4_UNINA_2__F-21	PRJNA997801	SAMN36689946	SRR25395293	UNINA	F	Cheese_Dairy	Raw_materials	Raw_material	56311666	2125	0
MASTER_WP4_UNINA_2__F-22	PRJNA997801	SAMN36689947	SRR25395292	UNINA	F	Cheese_Dairy	Raw_materials	Raw_material	51322724	7385	6
MASTER_WP4_UNINA_2__F-27.0	PRJNA997801	SAMN36690473	SRR25395104	UNINA	F	Cheese_Dairy	Final_product	Final_product	56451446	2059	1
MASTER_WP4_UNINA_2__F-28.0	PRJNA997801	SAMN36690474	SRR25395103	UNINA	F	Cheese_Dairy	Final_product	Final_product	54090216	1918	2
MASTER_WP4_UNINA_2__G-16	PRJNA897099	SAMN31577935	SRR22177347	UNINA	G	Vegetables	Raw_materials	Raw_material	54335658	113583	2
MASTER_WP4_UNINA_2__G-17	PRJNA897099	SAMN31577934	SRR22177348	UNINA	G	Vegetables	Raw_materials	Raw_material	57504688	115257	1
MASTER_WP4_UNINA_2__G-18	PRJNA897099	SAMN31577907	SRR22177349	UNINA	G	Vegetables	Final_product	Final_product	55655526	127385	2
MASTER_WP4_UNINA_2__G-19	PRJNA897099	SAMN31577933	SRR22177350	UNINA	G	Vegetables	Final_product	Final_product	54442126	122606	1
MASTER_WP4_UNINA_2__H-20	PRJNA997801	SAMN36689948	SRR25394948	UNINA	H	Cheese_Dairy	Raw_materials	Raw_material	52849092	70892	0
MASTER_WP4_UNINA_2__H-21	PRJNA997801	SAMN36689949	SRR25394947	UNINA	H	Cheese_Dairy	Raw_materials	Raw_material	56806158	1228	0
MASTER_WP4_UNINA_2__H-23	PRJNA997801	SAMN36690161	SRR25394879	UNINA	H	Cheese_Dairy	Before_ripening	Final_product	54196318	1368	3
MASTER_WP4_UNINA_2__H-24	PRJNA997801	SAMN36690162	SRR25394878	UNINA	H	Cheese_Dairy	Before_ripening	Final_product	57890900	1310	3
MASTER_WP4_UNINA_2__H-25	PRJNA997801	SAMN36690163	SRR25395197	UNINA	H	Cheese_Dairy	Before_ripening	Final_product	56173848	1279	3
MASTER_WP4_UNINA_2__H-26	PRJNA997801	SAMN36690164	SRR25395196	UNINA	H	Cheese_Dairy	Before_ripening	Final_product	56636494	1214	3
MASTER_WP4_UNINA_2__H-27	PRJNA997801	SAMN36690475	SRR25395102	UNINA	H	Cheese_Dairy	Final_product	Final_product	57374460	1651	4
MASTER_WP4_UNINA_2__H-28	PRJNA997801	SAMN36690476	SRR25395101	UNINA	H	Cheese_Dairy	Final_product	Final_product	56891528	1696	3
MASTER_WP4_UNINA_2__H-29	PRJNA997801	SAMN36690477	SRR25395100	UNINA	H	Cheese_Dairy	Final_product	Final_product	52590358	18515	7
MASTER_WP4_UNINA_2__H-30	PRJNA997801	SAMN36690478	SRR25395099	UNINA	H	Cheese_Dairy	Final_product	Final_product	63547316	12093	7
MASTER_WP4_UNINA_2__I-20	PRJNA997801	SAMN36689950	SRR25394946	UNINA	I	Cheese_Dairy	Raw_materials	Raw_material	53037650	43665	1
MASTER_WP4_UNINA_2__I-21	PRJNA997801	SAMN36689951	SRR25394945	UNINA	I	Cheese_Dairy	Raw_materials	Raw_material	53942846	434	1
MASTER_WP4_UNINA_2__I-22	PRJNA997801	SAMN36689952	SRR25394944	UNINA	I	Cheese_Dairy	Raw_materials	Raw_material	55651660	9881	5
MASTER_WP4_UNINA_2__I-23	PRJNA997801	SAMN36690165	SRR25395195	UNINA	I	Cheese_Dairy	Before_ripening	Final_product	55945102	1607	2
MASTER_WP4_UNINA_2__I-24	PRJNA997801	SAMN36690166	SRR25395194	UNINA	I	Cheese_Dairy	Before_ripening	Final_product	61485262	1643	1
MASTER_WP4_UNINA_2__I-25	PRJNA997801	SAMN36690167	SRR25395193	UNINA	I	Cheese_Dairy	Before_ripening	Final_product	53639548	3537	3
MASTER_WP4_UNINA_2__I-26	PRJNA997801	SAMN36690168	SRR25395192	UNINA	I	Cheese_Dairy	Before_ripening	Final_product	56463088	3470	1
MASTER_WP4_UNINA_2__I-27	PRJNA997801	SAMN36690479	SRR25395098	UNINA	I	Cheese_Dairy	Final_product	Final_product	50922916	1292	3
MASTER_WP4_UNINA_2__I-28	PRJNA997801	SAMN36690480	SRR25395097	UNINA	I	Cheese_Dairy	Final_product	Final_product	52703112	8950	5
MASTER_WP4_UNINA_2__I-29	PRJNA997801	SAMN36690481	SRR25395096	UNINA	I	Cheese_Dairy	Final_product	Final_product	53566808	19290	8
MASTER_WP4_UNINA_2__I-30	PRJNA997801	SAMN36690482	SRR25395095	UNINA	I	Cheese_Dairy	Final_product	Final_product	58945198	27569	7
MASTER_WP4_UNINA_2__J-16	PRJNA897099	SAMN31577929	SRR22177354	UNINA	J	Vegetables	Raw_materials	Raw_material	55715172	124113	5
MASTER_WP4_UNINA_2__J-17	PRJNA897099	SAMN31577928	SRR22177355	UNINA	J	Vegetables	Raw_materials	Raw_material	53597410	116575	10
MASTER_WP4_UNINA_2__J-18	PRJNA897099	SAMN31577926	SRR22177357	UNINA	J	Vegetables	Final_product	Final_product	59850146	53085	21
MASTER_WP4_UNINA_2__J-19	PRJNA897099	SAMN31577925	SRR22177358	UNINA	J	Vegetables	Final_product	Final_product	58242136	78536	17
MASTER_WP4_UNINA_2__M-20	PRJNA997801	SAMN36689953	SRR25394942	UNINA	M	Cheese_Dairy	Raw_materials	Raw_material	52546412	57772	12
MASTER_WP4_UNINA_2__M-21	PRJNA997801	SAMN36689954	SRR25394941	UNINA	M	Cheese_Dairy	Raw_materials	Raw_material	52290802	820	1
MASTER_WP4_UNINA_2__M-22	PRJNA997801	SAMN36689955	SRR25394940	UNINA	M	Cheese_Dairy	Raw_materials	Raw_material	50705942	17407	10
MASTER_WP4_UNINA_2__M-23	PRJNA997801	SAMN36690169	SRR25395191	UNINA	M	Cheese_Dairy	Before_ripening	Final_product	51420948	984	1
MASTER_WP4_UNINA_2__M-24	PRJNA997801	SAMN36690170	SRR25395190	UNINA	M	Cheese_Dairy	Before_ripening	Final_product	50893382	1028	0
MASTER_WP4_UNINA_2__M-25	PRJNA997801	SAMN36690171	SRR25395189	UNINA	M	Cheese_Dairy	Before_ripening	Final_product	53292392	2187	0
MASTER_WP4_UNINA_2__M-26	PRJNA997801	SAMN36690172	SRR25395188	UNINA	M	Cheese_Dairy	Before_ripening	Final_product	50323042	7921	1
MASTER_WP4_UNINA_2__M-27	PRJNA997801	SAMN36690483	SRR25395093	UNINA	M	Cheese_Dairy	Final_product	Final_product	52818948	14192	9
MASTER_WP4_UNINA_2__M-28	PRJNA997801	SAMN36690484	SRR25395092	UNINA	M	Cheese_Dairy	Final_product	Final_product	57232954	12907	8
MASTER_WP4_UNINA_2__M-29	PRJNA997801	SAMN36690485	SRR25395091	UNINA	M	Cheese_Dairy	Final_product	Final_product	55576578	19459	7
MASTER_WP4_UNINA_2__M-30	PRJNA997801	SAMN36690486	SRR25395090	UNINA	M	Cheese_Dairy	Final_product	Final_product	51776134	9075	3
MASTER_WP4_UNINA_2__N-20	PRJNA997801	SAMN36689956	SRR25394939	UNINA	N	Cheese_Dairy	Raw_materials	Raw_material	55320380	107540	3
MASTER_WP4_UNINA_2__N-21	PRJNA997801	SAMN36689957	SRR25394938	UNINA	N	Cheese_Dairy	Raw_materials	Raw_material	53176822	2792	1
MASTER_WP4_UNINA_2__N-22	PRJNA997801	SAMN36689958	SRR25394937	UNINA	N	Cheese_Dairy	Raw_materials	Raw_material	52827532	30822	6
MASTER_WP4_UNINA_2__N-27.0	PRJNA997801	SAMN36690487	SRR25395089	UNINA	N	Cheese_Dairy	Final_product	Final_product	55896566	2954	0
MASTER_WP4_UNINA_2__N-28.0	PRJNA997801	SAMN36690488	SRR25395088	UNINA	N	Cheese_Dairy	Final_product	Final_product	55710722	2884	1
MASTER_WP4_UNINA_2__O-20	PRJNA997801	SAMN36689959	SRR25394936	UNINA	O	Cheese_Dairy	Raw_materials	Raw_material	59220540	126925	1
MASTER_WP4_UNINA_2__O-21	PRJNA997801	SAMN36689960	SRR25394935	UNINA	O	Cheese_Dairy	Raw_materials	Raw_material	46599842	411	1
MASTER_WP4_UNINA_2__O-22	PRJNA997801	SAMN36689961	SRR25394934	UNINA	O	Cheese_Dairy	Raw_materials	Raw_material	51196974	10740	4
MASTER_WP4_UNINA_2__O-23	PRJNA997801	SAMN36690173	SRR25395186	UNINA	O	Cheese_Dairy	Before_ripening	Final_product	64010648	2281	3
MASTER_WP4_UNINA_2__O-24	PRJNA997801	SAMN36690174	SRR25395185	UNINA	O	Cheese_Dairy	Before_ripening	Final_product	54392514	2039	3
MASTER_WP4_UNINA_2__O-25	PRJNA997801	SAMN36690175	SRR25395184	UNINA	O	Cheese_Dairy	Before_ripening	Final_product	67732614	2946	3
MASTER_WP4_UNINA_2__O-26	PRJNA997801	SAMN36690176	SRR25395183	UNINA	O	Cheese_Dairy	Before_ripening	Final_product	59574610	2223	4
MASTER_WP4_UNINA_2__O-27	PRJNA997801	SAMN36690489	SRR25395087	UNINA	O	Cheese_Dairy	Final_product	Final_product	57851924	7751	8
MASTER_WP4_UNINA_2__O-28	PRJNA997801	SAMN36690490	SRR25395347	UNINA	O	Cheese_Dairy	Final_product	Final_product	56278510	1598	4
MASTER_WP4_UNINA_2__O-29	PRJNA997801	SAMN36690491	SRR25395346	UNINA	O	Cheese_Dairy	Final_product	Final_product	51554296	8204	5
MASTER_WP4_UNINA_2__O-30	PRJNA997801	SAMN36690492	SRR25395345	UNINA	O	Cheese_Dairy	Final_product	Final_product	60289872	11816	10
MASTER_WP4_UNINA_2__P-20	PRJNA997801	SAMN36689962	SRR25394933	UNINA	P	Cheese_Dairy	Raw_materials	Raw_material	60350144	164847	0
MASTER_WP4_UNINA_2__P-21	PRJNA997801	SAMN36689963	SRR25395511	UNINA	P	Cheese_Dairy	Raw_materials	Raw_material	51752572	1431	1
MASTER_WP4_UNINA_2__P-22	PRJNA997801	SAMN36689964	SRR25395510	UNINA	P	Cheese_Dairy	Raw_materials	Raw_material	52236538	6912	7
MASTER_WP4_UNINA_2__P-27.0	PRJNA997801	SAMN36690493	SRR25395343	UNINA	P	Cheese_Dairy	Final_product	Final_product	52993360	2018	2
MASTER_WP4_UNINA_2__P-28.0	PRJNA997801	SAMN36690494	SRR25395342	UNINA	P	Cheese_Dairy	Final_product	Final_product	58434642	1972	3
MASTER_WP4_UNINA_2__Q-16	PRJNA897099	SAMN31577916	SRR22177368	UNINA	Q	Vegetables	Raw_materials	Raw_material	51887858	24970	6
MASTER_WP4_UNINA_2__Q-17	PRJNA897099	SAMN31577915	SRR22177369	UNINA	Q	Vegetables	Raw_materials	Raw_material	50303700	114507	8
MASTER_WP4_UNINA_2__Q-18	PRJNA897099	SAMN31577914	SRR22177370	UNINA	Q	Vegetables	Final_product	Final_product	63795178	131726	7
MASTER_WP4_UNINA_2__Q-19	PRJNA897099	SAMN31577905	SRR22177371	UNINA	Q	Vegetables	Final_product	Final_product	51136992	115901	5
MASTER_WP4_UNINA_2__S-20	PRJNA997801	SAMN36689991	SRR25395481	UNINA	S	Cheese_Dairy	Raw_materials	Raw_material	60577026	173791	0
MASTER_WP4_UNINA_2__S-21	PRJNA997801	SAMN36689992	SRR25395480	UNINA	S	Cheese_Dairy	Raw_materials	Raw_material	51712814	1651	1
MASTER_WP4_UNINA_2__S-27.0	PRJNA997801	SAMN36690531	SRR25394959	UNINA	S	Cheese_Dairy	Final_product	Final_product	55127188	1358	3
MASTER_WP4_UNINA_2__S-28.0	PRJNA997801	SAMN36690532	SRR25394958	UNINA	S	Cheese_Dairy	Final_product	Final_product	53890706	1254	3
MASTER_WP4_UNINA_2__T-20	PRJNA997801	SAMN36689993	SRR25395478	UNINA	T	Cheese_Dairy	Raw_materials	Raw_material	58045972	120816	0
MASTER_WP4_UNINA_2__T-21	PRJNA997801	SAMN36689994	SRR25395477	UNINA	T	Cheese_Dairy	Raw_materials	Raw_material	56430246	544	1
MASTER_WP4_UNINA_2__T-22	PRJNA997801	SAMN36689995	SRR25395476	UNINA	T	Cheese_Dairy	Raw_materials	Raw_material	56790278	26000	13
MASTER_WP4_UNINA_2__T-23	PRJNA997801	SAMN36690214	SRR25395058	UNINA	T	Cheese_Dairy	Before_ripening	Final_product	52120052	2663	3
MASTER_WP4_UNINA_2__T-24	PRJNA997801	SAMN36690215	SRR25395057	UNINA	T	Cheese_Dairy	Before_ripening	Final_product	52983790	2525	3
MASTER_WP4_UNINA_2__T-25	PRJNA997801	SAMN36690216	SRR25395056	UNINA	T	Cheese_Dairy	Before_ripening	Final_product	55937984	3057	2
MASTER_WP4_UNINA_2__T-26	PRJNA997801	SAMN36690217	SRR25395055	UNINA	T	Cheese_Dairy	Before_ripening	Final_product	74704726	1634	2
MASTER_WP4_UNINA_2__T-27	PRJNA997801	SAMN36690533	SRR25394956	UNINA	T	Cheese_Dairy	Final_product	Final_product	55818186	3475	2
MASTER_WP4_UNINA_2__T-28	PRJNA997801	SAMN36690534	SRR25394955	UNINA	T	Cheese_Dairy	Final_product	Final_product	52022572	4057	4
MASTER_WP4_UNINA_2__T-29	PRJNA997801	SAMN36690535	SRR25394954	UNINA	T	Cheese_Dairy	Final_product	Final_product	50259916	1616	2
MASTER_WP4_UNINA_2__T-30	PRJNA997801	SAMN36690536	SRR25394953	UNINA	T	Cheese_Dairy	Final_product	Final_product	54719850	1965	2
MASTER_WP4_UNINA_2__U-20	PRJNA997801	SAMN36689996	SRR25395475	UNINA	U	Cheese_Dairy	Raw_materials	Raw_material	60942028	174375	0
MASTER_WP4_UNINA_2__U-21	PRJNA997801	SAMN36689997	SRR25395474	UNINA	U	Cheese_Dairy	Raw_materials	Raw_material	56299538	2496	1
MASTER_WP4_UNINA_2__U-22	PRJNA997801	SAMN36689998	SRR25395473	UNINA	U	Cheese_Dairy	Raw_materials	Raw_material	53681044	6172	9
MASTER_WP4_UNINA_2__U-27.0	PRJNA997801	SAMN36690537	SRR25394952	UNINA	U	Cheese_Dairy	Final_product	Final_product	52246880	2469	0
MASTER_WP4_UNINA_2__U-28.0	PRJNA997801	SAMN36690538	SRR25394951	UNINA	U	Cheese_Dairy	Final_product	Final_product	52236144	2607	0
MASTER_WP4_UNINA_2__V-20	PRJNA997801	SAMN36689999	SRR25395472	UNINA	V	Cheese_Dairy	Raw_materials	Raw_material	59487448	138332	4
MASTER_WP4_UNINA_2__V-21	PRJNA997801	SAMN36690000	SRR25395471	UNINA	V	Cheese_Dairy	Raw_materials	Raw_material	57272232	55914	8
MASTER_WP4_UNINA_2__V-22	PRJNA997801	SAMN36690001	SRR25395470	UNINA	V	Cheese_Dairy	Raw_materials	Raw_material	52094518	16789	4
MASTER_WP4_UNINA_2__V-23	PRJNA997801	SAMN36690218	SRR25395054	UNINA	V	Cheese_Dairy	Before_ripening	Final_product	59643094	11499	10
MASTER_WP4_UNINA_2__V-24	PRJNA997801	SAMN36690219	SRR25395053	UNINA	V	Cheese_Dairy	Before_ripening	Final_product	60360470	11170	11
MASTER_WP4_UNINA_2__V-25	PRJNA997801	SAMN36690220	SRR25395052	UNINA	V	Cheese_Dairy	Before_ripening	Final_product	50756824	11230	4
MASTER_WP4_UNINA_2__V-26	PRJNA997801	SAMN36690221	SRR25395051	UNINA	V	Cheese_Dairy	Before_ripening	Final_product	51521380	14168	7
MASTER_WP4_UNINA_2__V-27	PRJNA997801	SAMN36690539	SRR25394950	UNINA	V	Cheese_Dairy	Final_product	Final_product	58489366	8012	7
MASTER_WP4_UNINA_2__V-28	PRJNA997801	SAMN36690540	SRR25394949	UNINA	V	Cheese_Dairy	Final_product	Final_product	49953244	12817	10
MASTER_WP4_UNINA_2__V-29	PRJNA997801	SAMN36690541	SRR25394792	UNINA	V	Cheese_Dairy	Final_product	Final_product	51138142	34858	11
MASTER_WP4_UNINA_2__V-30	PRJNA997801	SAMN36690542	SRR25394791	UNINA	V	Cheese_Dairy	Final_product	Final_product	50055328	29798	9
MASTER_WP4_UNINA_3__A-01	PRJNA997821	SAMN36691415	SRR25399993	UNINA	A	Cheese_Dairy	Non_food_contact	Processing	67337174	111913	4
MASTER_WP4_UNINA_3__A-10	PRJNA997821	SAMN36691142	SRR25400053	UNINA	A	Cheese_Dairy	Food_contact	Packing	53422668	33502	5
MASTER_WP4_UNINA_3__A-11	PRJNA997821	SAMN36691143	SRR25400052	UNINA	A	Cheese_Dairy	Food_contact	Processing	53133414	9543	1
MASTER_WP4_UNINA_3__A-12	PRJNA997821	SAMN36691144	SRR25399943	UNINA	A	Cheese_Dairy	Food_contact	Processing	52852714	33111	8
