Sample Reads Reads_HQ SSU.rRNA.alignment.rate LSU.rRNA.alignment.rate Bacterial_Markers.alignment.rate total.enrichmnet.score
TGS03-28_R1 38326660 38326660 0.158597174916886 0.542614462100272 0.183071000708123 0.977244752837118
TGS03-29_R1 31156818 31156818 0.225318259393498 0.576493401861512 0.328817275242934 0.919814752760014
TGS03-30_R1 20251964 20251964 0.354785343288187 0.755215642295236 0.741962606688418 0.696912294818098
TGS03-O_R1 18393157 18393157 0.146989448304062 0.347569479236218 0.464906595425679 1.50759866110296
TGS04-01_R1 18769897 18769897 0.06455549542973 0.117965484839901 1E-06 3.83010410055545
TGS04-05_R1 54382032 54382032 0.167636251620756 0.297898026318693 1E-06 1.47494509909564
TGS04-06_R1 37566334 37566334 0.395202257425492 0.775045017701222 1E-06 0.625639816355078
TGS04-09_R1 44527612 44527612 0.13768086193349 0.263553320577802 1E-06 1.79585066716273
TGS04-10_R1 29361350 29361350 0.211182387730809 0.446423614717988 1E-06 1.17080913051314
TGS04-12_R1 29664674 29664674 0.183052744823692 0.380466004784007 1E-06 1.35072690659155
TGS04-13_R1 16984399 16984399 0.15119757843654 0.484850832814279 1E-06 1.09367067149938
TGS04-14_R1 612325 612325 0.221777650757359 0.429183848446495 1E-06 1.11487459135055
TGS04-15_R1 752839 752839 0.226476046007181 0.402210831266712 1E-06 1.09174578114525
TGS04-20_R1 29739261 29739261 0.002817823886074 0.001519876368145 1E-06 87.7465298596987
TGS04-21_R1 21179223 21179223 0.087736929725892 0.161181550427983 1E-06 2.81813221104578
TGS04-22_R1 63147193 63147193 0.089264458675147 0.172465306573485 1E-06 2.76990721087114
TGS04-23_R1 77903061 77903061 0.292962814387999 0.599140770604636 1E-06 0.843978333138669
TGS04-26_R1 46898145 46898145 0.152496436692752 0.275748646348379 1E-06 1.62137734573407
TGS04-27_R1 122781 122781 0.201171190982318 0.418631547226362 1E-06 1.22907393723453
TGS04-28_R1 40438820 40438820 0.209917104406113 0.412979409389295 1E-06 1.17786622704385
TGS04-29_R1 16562929 16562929 0.216580050545408 0.432375215760449 0.510942237330124 1.14162992914695
TGS04-30_R1 20590285 20590285 0.295435444434111 0.580895310579722 0.692928728281323 0.836914704775516
TGS04-O_R1 10923840 10923840 0.182014749392155 0.36442313325717 0.509976345314468 1.35842984474891
TGS04-SF_R1 22773535 22773535 0.217779101926864 0.556452917827645 0.408166760232876 0.952941603705042
TGS04-SNF_R1 23188561 23188561 0.108773459465639 0.185703632062378 0.454633644580188 1.54166452297849
TGS05-01_R1 22129862 22129862 0.14739811753006 0.302261261276731 0.614789192991804 1.14005348303355
TGS05-09_R1 66695636 66695636 0.152309815292863 0.406139016351834 0.263179138137314 1.3056296355474
TGS05-10_R1 9265001 9265001 0.332973520456177 0.699913577990979 0.683097605709919 0.742564355928532
TGS05-11_R1 46385438 46385438 0.541191397179434 1.16489360303119 1.09650576113995 0.455206496560036
TGS05-12_R1 77399064 77399064 0.171203620756964 0.382635118171455 0.657112597640716 1.06662475094552
TGS05-13_R1 150503076 150503076 0.588885638456984 1.26498677010429 1.10132499883258 0.419187890682296
TGS05-14_R1 7709556 7709556 0.091548722131339 0.170775074466026 0.299394673311926 2.34103216683304
TGS05-15_R1 91782 91782 0.120938746159378 0.237519339304003 0.507724826218649 1.38045753252147
TGS05-20_R1 36915599 36915599 0.004120209454003 0.00390349889758 0.003805979147189 60.0101209705613
TGS05-21_R1 23781760 23781760 0.58842575150031 1.227432284238 1.25747211308162 0.42019620509193
TGS05-22_R1 31488091 31488091 0.184206149556669 0.695583609689136 0.228251372876177 0.762334144328111
TGS05-27_0_R1 19997555 19997555 0.492695231992111 1.06937573118314 0.919457403667598 0.495866065068027
TGS05-28_0_R1 42798150 42798150 0.393094094020419 0.836386619515096 0.793181480975229 0.628995122338199
TGS05-29_0_R1 34914816 34914816 0.39285041628173 0.831810197710909 0.805849871871013 0.629385276205181
TGS05-30_0_R1 27649866 27649866 0.418530057252357 0.878781835687739 0.865548498499052 0.590768245850769
TGS05-O_R1 25039683 25039683 0.482098755004207 0.98740866647553 1.13675161143214 0.51287057929996
TGS06-01_R1 26527647 26527647 0.109074883271781 0.253392243948361 0.466739473727165 1.50167834574755
TGS06-05_R1 19898158 19898158 0.294097574257879 0.586034144467041 0.598095562413365 0.840721887566447
TGS06-06_R1 19552491 19552491 0.141884734789035 0.365595360713886 0.39640473431237 1.45042085563009
TGS06-09_R1 13283577 13283577 0.2150851385888 0.418418924360509 0.639353391033153 1.09625219891161
TGS06-10_R1 21465557 21465557 0.160806449140826 0.343447877919031 0.480704973087817 1.45805140375289
TGS06-11_R1 14432285 14432285 0.122780280461479 0.357905903327158 0.519786021409638 1.34842518254126
TGS06-12_R1 42089923 42089923 0.106638351417274 0.453935256664642 0.219945757562921 1.16815587270582
TGS06-13_R1 24682038 24682038 0.095235247591791 0.275244694137494 0.242354379326375 1.92652991027736
TGS06-14_R1 5495657 5495657 0.269103402923436 0.520192581159996 0.310681689195669 0.918807659333631
TGS06-15_R1 2057012 2057012 0.19941546281694 0.383468837323263 0.635193183121926 1.10343212022027
TGS06-20_R1 38296097 38296097 0.007455067810174 0.00022456596556 0.000143617768672 33.1659314247105
TGS06-21_R1 40042422 40042422 0.40014812290825 0.73514034690509 0.592416712455605 0.617906853996389
TGS06-22_R1 33127250 33127250 0.361910511738825 0.793029907402516 0.617099215902316 0.668659694863033
TGS06-23_R1 17668557 17668557 0.223006327002256 0.388277322251047 0.317320763659421 1.10873207537424
TGS06-24_R1 32763716 32763716 0.448120719884155 0.807664796020085 0.635129421827487 0.551758168697746
TGS06-25_R1 6991319 6991319 0.30845395554115 0.53575012097145 0.424483563115916 0.801592144684983
TGS06-26_R1 11039598 11039598 0.383646216103159 0.679363505808817 0.476937656606699 0.644485094288829
TGS06-27_R1 22881605 22881605 0.419153289290677 0.874785662981246 0.701733991125186 0.58988984239446
TGS06-28_R1 19279898 19279898 0.335406338767975 0.649562565113156 0.693468399054808 0.737178279537051
TGS06-29_R1 17679236 17679236 0.49300207316651 1.06297579827545 0.656702586016726 0.498851560648251
TGS06-30_R1 20649687 20649687 0.437856515694403 0.909297075544051 0.669385448796391 0.564692448088098
TGS06-O_R1 27574614 27574614 0.189721604081203 0.380045211149647 0.616324130593451 1.13721421247422
TGS07-01_R1 5331895 5331895 0.063204545475858 0.118044335081617 0.224929410650435 3.11605564952532
TGS07-05_R1 13622663 13622663 0.192377951359437 0.343721341414671 0.424872875442929 1.2852526290647
TGS07-06_R1 43790902 43790902 0.283759854958 0.726959220890221 0.324423552636573 0.729431748938642
TGS07-09_R1 58093446 58093446 0.118657102902796 0.21972185984629 0.537733636940732 1.30341959783137
TGS07-10_R1 32771785 32771785 0.17778402976829 0.601087185211303 0.200568873498957 0.882180071289689
TGS07-11_R1 6176921 6176921 0.070391057292136 0.288541815574459 0.086823192331584 1.83774797023896
TGS07-12_R1 2704329 2704329 0.194281095236563 0.415001281279016 1E-06 1.27266251746075
TGS07-13_R1 5594604 5594604 0.19220305851853 0.417634563590202 1E-06 1.26969169252319
TGS07-14_R1 223736 223736 0.173865627346516 0.507741266492652 1E-06 1.04436485843268
TGS07-15_R1 88862 88862 0.252076253066553 0.505277846548581 1E-06 0.980870925963492
TGS07-20_R1 14980327 14980327 0.010079886774167 0.004305646999561 1E-06 24.5294687627307
TGS07-21_R1 45347950 45347950 0.322870162818826 0.631554458360301 1E-06 0.765800920097841
TGS07-22_R1 18223736 18223736 0.147055466562948 0.364903222917628 1E-06 1.45317197162911
TGS07-23_R1 16517139 16517139 0.266492883543573 0.600618545378834 1E-06 0.88286840288384
TGS07-24_R1 6354805 6354805 0.319443318874458 0.753303995952669 1E-06 0.703921841315101
TGS07-25_R1 6505369 6505369 0.208151144078068 0.435317350945042 1E-06 1.18785927818904
TGS07-26_R1 40266804 40266804 0.335452498291148 0.741794655468559 1E-06 0.714843564848926
TGS07-27_R1 26120794 26120794 0.187211001319485 0.386998190024392 1E-06 1.32072509636784
TGS07-28_R1 11514612 11514612 0.224184714170134 0.462186654661052 1E-06 1.1029042219674
TGS07-29_R1 19004993 19004993 0.128729329182073 0.26388328582915 1E-06 1.92072987041736
TGS07-30_R1 18378920 18378920 0.192225658526181 0.396312732195363 1E-06 1.28627088420207
TGS07-NP_R1 42793647 42793647 0.002741061073855 0.001219807229797 1E-06 90.2038521203192
TGS07-O_R1 52005899 52005899 0.268752204437424 0.512405333095001 1E-06 0.920008333611149
TGS08-01_R1 22637736 22637736 0.187986996579517 0.376464324877717 1E-06 1.31527324898885
TGS08-05_R1 46913366 46913366 0.219135842864057 0.436884021496134 1E-06 1.12831504206358
TGS08-06_R1 51383110 51383110 0.14631461583388 0.295034691360644 1E-06 1.68988085263826
TGS08-09_R1 52492673 52492673 0.136512385261844 0.252364744313935 1E-06 1.81122223660908
TGS08-10_R1 18385954 18385954 0.276102072266688 0.518471872604489 0.58867220052873 0.895517609588867
TGS08-11_R1 42504963 42504963 0.193255079412726 0.392297718268805 0.454128144988622 1.2794192448145
TGS08-12_R1 22273658 22273658 0.006411160663417 0.011053415653594 0.012723549944064 38.5662254838927
TGS08-13_R1 49821052 49821052 0.122500424117901 0.26251352540689 0.259932287258808 2.01839519772459
TGS08-15_R1 355712 355712 0.21506162288593 0.43012324577186 0.560284724721123 1.1496903280133
TGS08-20_R1 36443390 36443390 0.004077557000049 0.004099508854692 0.003885478271917 60.6378446103517
TGS08-21_R1 44892695 44892695 0.228504882587245 0.426797722881195 0.365228685869717 1.08205244876723
TGS08-22_R1 46724450 46724450 0.421162795923762 0.935330431925897 0.595140231720224 0.566930271699999
TGS08-23_R1 36388375 36388375 0.221122817383299 0.414522495165008 0.383405414503945 1.11817618228969
TGS08-24_R1 32303623 32303623 0.245539022047155 0.458722540193092 0.436613564986194 1.00698563388149
TGS08-25_R1 18835419 18835419 0.169924544816338 0.319605313797373 0.293542713331729 1.45508271348345
TGS08-26_R1 22395102 22395102 0.218270941565705 0.410339725177407 0.305830265921539 1.13278600433566
TGS08-27_R1 35546896 35546896 0.26621171086218 0.548841170267019 0.720552365528624 0.928788094851327
TGS08-28_R1 21159038 21159038 0.249094500421049 0.529419154122224 0.678546916925051 0.992612311154434
TGS08-29_R1 55854142 55854142 0.263312611623324 0.516538236322742 0.572412337835214 0.939014148370914
TGS08-30_R1 15856464 15856464 0.291237693347016 0.580772611094125 0.627081800835293 0.848977565085259
TGS08-O_R1 45828700 45828700 0.127186675598479 0.242679805449424 0.473190380700304 1.48120627423659
TGS09-01_R1 40470478 40470478 0.109136343781262 0.240832342034606 0.426824709112652 1.64210868264588
TGS09-05_R1 16564051 16564051 0.173055492282655 0.369921585003572 0.511698496943773 1.36973738439319
TGS09-06_R1 16878779 16878779 0.142439213168204 0.333685274272505 0.384026593392804 1.58912357477298
TGS09-09_R1 81253000 81253000 0.218836227585443 0.441452007925861 0.569977723899425 1.12985985221418
TGS09-10_R1 40884905 40884905 0.190977574730821 0.447654213700631 0.361050123511355 1.18454628521746
TGS09-11_R1 27300513 27300513 0.315781611869345 0.684778340978428 0.588289311633082 0.77436318319205
TGS09-12_R1 40564874 40564874 0.175691412230197 0.402286470802301 0.443745985751121 1.31813315730824
TGS09-13_R1 31799925 31799925 0.159047544923455 0.390151863565716 0.340463067129875 1.35913008605099
TGS09-14_R1 1977757 1977757 0.143597014193351 0.351104812168532 0.392616484229357 1.51028159547553
TGS09-20_R1 29029115 29029115 0.002304582830031 0.000320368016731 0.000227357947357 100
TGS09-21_R1 50671592 50671592 0.357470513261158 0.769379813446556 0.485708047222988 0.689213736354236
TGS09-22_R1 13160327 13160327 0.144236537587554 0.448134761393087 0.172153777030008 1.18327606243403
TGS09-23_R1 48523703 48523703 0.278655567568699 0.534775756912039 0.702398990448029 0.887311421465998
TGS09-24_R1 29262353 29262353 0.69693643569948 1.46488219863932 0.86085011687201 0.354773054031305
TGS09-25_R1 41079376 41079376 0.365699323183488 0.693021724575368 0.768305243974495 0.676113550351688
TGS09-26_R1 18663044 18663044 0.972992401453911 2.18105363733805 0.740816985696438 0.243124298652376
TGS09-27_R1 29114160 29114160 0.422921355106931 0.891219255510034 0.685817485374814 0.58463415188926
TGS09-28_R1 9369228 9369228 0.427676645290306 0.849621761792967 0.780683317771752 0.578133668231899
TGS09-30_R1 27200467 27200467 0.404107032427054 0.801302418815089 0.772920553165503 0.611853414858425
TGS09-O_R1 52907555 52907555 0.230477480957115 0.488782745677815 0.54117223901199 1.07279143598764
TGS10-01_R1 10730805 10730805 0.175466798623216 0.359488407440076 0.423686759753812 1.40912280670107
TGS10-05_R1 20426685 20426685 0.164637580694077 0.339247410923505 0.584206394723373 1.1997344896123
TGS10-06_R1 18285703 18285703 0.220948573866698 0.514680786404548 0.431555735100805 1.03028352700974
TGS10-09_R1 18666849 18666849 0.193257040864262 0.432338634120842 0.473293591221529 1.22650879207065
TGS10-10_R1 18710922 18710922 0.181332592803284 0.338085958564736 0.547423585005592 1.28034775994266
TGS10-11_R1 17477525 17477525 0.189683607947922 0.386410547259981 0.754981039935574 0.928357831160236
TGS10-12_R1 40719483 40719483 0.448736050995539 0.897243710093274 0.899981957040073 0.551001568093879
TGS10-13_R1 35013057 35013057 0.444845475789218 0.722359090210261 1E-06 0.555820574144614
TGS10-15_R1 441342 441342 0.164951443551713 0.349615490934468 1E-06 1.49895182748905
TGS10-20_R1 40938878 40938878 0.002181300620891 0.000832949061281 0.000249151918624 100
TGS10-21_R1 68196900 68196900 0.487434179559481 1.04987030202253 1E-06 0.505078708178992
TGS10-23_R1 72298554 72298554 0.183751946131592 0.37924963201892 1E-06 1.34558720581783
TGS10-24_R1 35055479 35055479 0.153379732737356 0.314515742318055 1E-06 1.61204002214679
TGS10-25_R1 30742273 30742273 0.19479041123602 0.407738230676697 1E-06 1.26933490303693
TGS10-26_R1 33832953 33832953 0.220305924818327 0.459516495648488 1E-06 1.12232237041601
TGS10-27_R1 39334876 39334876 0.389249987720821 0.782321012019969 1E-06 0.635206873625218
TGS10-28_R1 63742393 63742393 0.41719017357883 0.853105718826715 1E-06 0.59266560771973
TGS10-29_R1 27999284 27999284 0.312022264569337 0.63370191894907 1E-06 0.792425079345108
TGS10-30_R1 72743071 72743071 0.400565986552864 0.835323545798609 1E-06 0.617262264044394
TGS10-O_R1 48539542 48539542 0.362323155006283 0.733781130444123 0.746515078366417 0.682413652957149
TGS10-V_R1 39941380 39941380 0.221011392195262 0.512708874856102 0.548188370056317 1.03424606420135
TGS11-01_R1 81456984 81456984 0.127933781589557 0.254782327811204 0.537822515009885 1.30320420071816
TGS11-05_R1 24391459 24391459 0.189836942513361 0.409864780946478 0.417818384705892 1.29376116356353
TGS11-06_R1 58373789 58373789 0.103721209531216 0.212665653757716 0.484774082422506 1.44581277385787
TGS11-09_R1 66219033 66219033 0.153422657198875 0.297775414509602 0.52439001940726 1.33658638582393
TGS11-10_R1 52255283 52255283 0.09735857712224 0.295828461975797 0.24795387674008 1.79248180638011
TGS11-11_R1 56930082 56930082 0.344411940246283 0.668049274898287 0.828883401221871 0.717902717257682
TGS11-12_R1 22925055 22925055 0.122119663398845 0.275964441524786 1E-06 1.92150529601257
TGS11-13_R1 33759638 33759638 0.135798257078467 0.262970829248821 0.586185195469217 1.19568451441469
TGS11-14_R1 153494 153494 0.228673433489257 0.413045461060367 0.628689069279581 1.08125488818714
TGS11-15_R1 394040 394040 0.157090650695361 0.362653537711907 0.44284844178256 1.46218657963919
TGS11-20_R1 50089283 50089283 0.002477575891833 0.000349376133014 0.00070274513612 99.7968492403558
TGS11-21_R1 45820073 45820073 0.495653946251897 1.0273204933567 0.653971022700029 0.498844545934755
TGS11-22_R1 71750958 71750958 0.152453713579685 0.738634040259086 0.103177716456413 0.717902380609249
TGS11-23_R1 33499684 33499684 0.300689403517956 0.60390121888911 0.601826572453639 0.822291257576798
TGS11-24_R1 84402742 84402742 0.285725314469049 0.582789123130621 0.513329294444012 0.865356533838309
TGS11-25_R1 74234619 74234619 0.240949576369483 0.496269806409325 0.370699013084448 1.0261660198134
TGS11-26_R1 27584567 27584567 0.180967132817419 0.372701155686076 0.29755043825774 1.36629377892756
TGS11-27_R1 11364768 11364768 0.366897062922886 0.810047332246466 0.794323298108681 0.65461253286331
TGS11-28_R1 13092054 13092054 0.39755411946819 0.851928963934918 0.816915359499739 0.621938638416198
TGS11-29_R1 18193921 18193921 0.306311102483077 0.678199053409103 0.781409350958488 0.78187537012258
TGS11-30_R1 11840476 11840476 0.235581745193352 0.475943703614618 0.644095727232588 1.04954765300624
TGS11-NP_R1 45421848 45421848 0.002483386409113 0.00057021017727 0.000664878276199 99.5633490025831
TGS11-O_R1 52682027 52682027 0.160250098197626 0.318896233814238 0.600542572137553 1.1670988757832
TGS12-01_R1 93759356 93759356 0.154579773350832 0.289035688342399 0.563613086250294 1.24357041718941
TGS12-05_R1 17663989 17663989 0.201862670996908 0.382722158624533 0.567669058217824 1.22486374790208
TGS12-06_R1 30931799 30931799 0.176766310941048 0.356616826586776 0.506869968992104 1.38278573140838
TGS12-11_R1 18191942 18191942 0.435484018143857 0.825068593556422 0.872149878226305 0.56776886741483
TGS12-12_R1 42721697 42721697 0.315092820399901 0.619563403579216 0.681815144187741 0.784702956560525
TGS12-13_R1 13078893 13078893 0.290743260916654 0.579452710561972 0.625725739938388 0.850421320099578
TGS12-14_R1 9523312 9523312 0.134354518680056 0.255121327538151 0.573875979281158 1.22133106473568
TGS12-20_R1 21637796 21637796 0.692242407683296 1.55066162930827 0.896061687613655 0.341961860588226
TGS12-21_R1 19577048 19577048 0.002165801503884 0.000904119967423 0.000280941232815 100
TGS12-22_R1 23773 23773 0.311277499684516 0.542632398098683 0.593109830479956 0.794321041544578
TGS12-23_R1 20060577 20060577 0.460131331217442 0.981811241022629 0.840264963465408 0.537355861215965
TGS12-24_R1 14745727 14745727 0.415625489336674 0.86353829824735 0.878925806777787 0.594896785934394
TGS12-25_R1 5110625 5110625 0.426249235661 0.897052708817415 0.755308792955852 0.580069703527728
TGS12-26_R1 22810845 22810845 0.451294110323401 0.939855581851527 0.851814126131671 0.547878339430605
TGS12-27_R1 449779 449779 0.255458791984508 0.513140898085504 0.691450690227867 0.967883179271401
TGS12-28_R1 4954350 4954350 0.39123194768234 0.822166379040641 0.88102374680836 0.631988949837897
TGS12-29_R1 26324673 26324673 0.300151876530432 0.584520081218103 0.701543377195986 0.823763857873892
TGS12-30_R1 3194227 3194227 0.303078021693511 0.674122408958411 0.71845238300221 0.786603632892642
TGS12-O_R1 234561 234561 0.178205242985833 0.37005299261173 0.532484087294989 1.31626949522982
TGS13-01_R1 17279443 17279443 0.171093477955279 0.32852332103529 0.696370826304991 1.00649328536735
TGS13-05_R1 21218723 21218723 0.149028761061634 0.282311993987574 0.583762745759959 1.20064626578602
TGS13-06_R1 122257821 122257821 0.135026944411188 0.274109253100462 0.475771607282286 1.47317021460222
TGS13-09_R1 19708957 19708957 0.149936904322233 0.284779148891542 0.634401911780517 1.10480839951216
TGS13-10_R1 17065968 17065968 0.193267677520548 0.384203228319659 0.553294134853646 1.2667630409404
TGS13-11_R1 15325419 15325419 0.176973954186832 0.349908867091986 0.603794258414729 1.1608135569919
TGS13-12_R1 21070640 21070640 0.169292437249177 0.319430259356147 0.61790244624748 1.13430941252654
TGS13-13_R1 9816726 9816726 0.244164907933663 0.474058255267591 0.677293020096517 1.01265275936365
TGS13-15_R1 11854 11854 0.151847477644677 0.168719419605197 0.388054665091952 1.62830671667377
TGS13-20_R1 26852737 26852737 0.002431781907371 0.000871419550268 0.000186200758604 100
TGS13-21_R1 22049344 22049344 0.139351084549273 0.315682861131832 1E-06 1.67974635683367
TGS13-22_R1 28877626 28877626 0.210256203193434 0.529797705670127 1E-06 1.00088605561307
TGS13-23_R1 54138351 54138351 0.110784682008508 0.234815057444214 1E-06 2.23184526304646
TGS13-24_R1 56909496 56909496 0.055203440916082 0.113274593048584 1E-06 4.47896478291386
TGS13-25_R1 20524407 20524407 0.053526516015786 0.113133597477384 1E-06 4.61928565808167
TGS13-26_R1 20103125 20103125 0.07777895227732 0.161925073838023 1E-06 3.17893543843602
TGS13-27_R1 23342402 23342402 0.464939298020829 1.04069409823376 1E-06 0.509532183185223
TGS13-28_R1 54568887 54568887 0.507569450701826 1.15247723487562 1E-06 0.4601107248407
TGS13-29_R1 9291528 9291528 0.185470032485507 0.376009198917552 1E-06 1.33312246968047
TGS13-30_R1 7186676 7186676 0.173612947070384 0.362253703937676 1E-06 1.42416952151937
TGS13-NP_R1 15491121 15491121 0.002511115883738 0.000981207234777 0.000484148306633 98.4639017896638
TGS13-O_R1 16815052 16815052 0.203056166582179 0.405166751788814 1E-06 1.21766441236706
TGS13-PU_R1 47212595 47212595 0.00619749878184 0.007212058561916 1E-06 39.895815467251
TGS14-01_R1 36481466 36481466 0.161057124184648 0.319359424865218 1E-06 1.53519609275605
TGS14-05_R1 41523155 41523155 0.128061078210459 0.256709780362306 1E-06 1.93075266282276
TGS14-06_R1 39635920 39635920 0.129725763903046 0.496009680108346 1E-06 1.06906610327685
TGS14-11_R1 2318027 2318027 0.196287618737832 0.462117136685638 0.543134312067978 1.14747343001423
TGS14-12_R1 18902325 18902325 0.042931226714174 0.114541465137225 0.072885213855968 4.62947750201855
TGS14-13_R1 36438544 36438544 0.180495686106448 0.431164318749948 0.30872254390845 1.2298493006991
TGS14-14_R1 1496912 1496912 0.255726455529784 0.49555351283175 0.628493859358466 0.966870116142519
TGS14-15_R1 109227 109227 0.19409120455565 0.385435835461928 0.514524796982431 1.27390763700425
TGS14-20_R1 29349572 29349572 0.002521331486538 0.001039197437019 0.00101875420875 98.0649585661364
TGS14-21_R1 8037614 8037614 0.020528480218134 0.040895220895156 0.035968385642804 12.0444506915022
TGS14-22_R1 28380200 28380200 0.267344839007477 0.49567656323775 0.500038759416776 0.924851471517959
TGS14-23_R1 12103424 12103424 0.046548811311576 0.093485942490323 0.069971935214366 5.31172033811546
TGS14-24_R1 12406997 12406997 0.03274765037825 0.06796971096229 0.042363192318012 7.55029032321091
TGS14-25_R1 12019267 12019267 0.046841458801107 0.095072353413898 0.066301880139613 5.27853474437384
TGS14-26_R1 21061393 21061393 0.039983110328932 0.079700331312369 0.057014272512744 6.18396782353076
TGS14-27_R1 11815380 11815380 0.331373176317647 0.712308871995653 0.676457295491131 0.744434271070348
TGS14-28_R1 8095567 8095567 0.189721115272099 0.360592408166099 0.509278720069885 1.30325118215853
TGS14-29_R1 5293037 5293037 0.129283056211396 0.547870721478047 0.129604232881803 0.967869088661043
TGS14-30_R1 50967603 50967603 0.228415685940734 0.4887987375039 0.45314864032354 1.08247499176983
TGS14-NP_R1 4408370 4408370 0.002359148619558 0.000861996610992 0.000703207761599 100
TGS14-O_R1 34427734 34427734 0.187285053381672 0.377486360269892 0.566633284665206 1.2369420924784
TGS15-01_R1 34188953 34188953 0.243172114688625 0.498640598909244 0.403849746437102 1.01678709368218
TGS15-05_R1 11439485 11439485 0.154604862019575 0.41619880615255 0.401250580773523 1.27407173702143
TGS15-06_R1 20373287 20373287 0.153288961177448 0.357198129099148 0.474219010412998 1.4779933857803
TGS15-11_R1 14398755 14398755 0.220463505351678 0.449372185303521 0.524642581945453 1.12152016890225
TGS15-12_R1 40541847 40541847 0.186861244876189 0.577630318618686 0.330354953981253 0.918004333929491
TGS15-13_R1 46775825 46775825 0.260989517555276 0.48166547570246 0.481402519356954 0.947372408190419
TGS15-15_R1 147361 147361 0.242262199632196 0.512347228914028 0.485203004865602 1.02060605465558
TGS15-20_R1 53867762 53867762 0.002756750874484 0.001375590840399 0.001137971909804 89.6904649772064
TGS15-21_R1 32038708 32038708 0.60265226675183 1.3266795902007 0.748563269155548 0.399694952585202
TGS15-23_R1 25900189 25900189 0.34941443863595 0.710442692136339 0.694037406445181 0.70762464403026
TGS15-24_R1 15504536 15504536 0.323718168670123 0.672641864290553 0.611782255205831 0.763794842824392
TGS15-25_R1 37839998 37839998 0.328586169587007 0.675044961683138 0.619426565508804 0.752479229632719
TGS15-26_R1 27570760 27570760 0.384374605560383 0.800558272604745 0.68829803748609 0.643263795739894
TGS15-27_R1 32321826 32321826 0.930077403423928 2.384429023286 0.67875187497142 0.222387469168724
TGS15-28_R1 36778038 36778038 0.163543253721147 0.508512716203077 0.24487711932866 1.04278048317136
TGS15-29_R1 5928670 5928670 0.208377258305826 0.509136113158601 0.433655440427617 1.04150368083563
TGS15-30_R1 29613008 29613008 0.130793872746733 0.280076242170333 0.522790525028731 1.34067571473904
TGS15-O_R1 1000 1000 0.2 0.2 0.7 1.00127508685956
WP4-UNINA-A-01_1 33668587 33666206 0.417424523571204 0.766994653332781 0.640339454941849 0.592332874080937
WP4-UNINA-A-10_1 26711334 26710029 0.648790010673519 1.21361156141014 0.492979621998913 0.381100608349562
WP4-UNINA-A-11_1 26566707 26565819 0.641948964569848 1.38512575125201 1E-06 0.382829598988914
WP4-UNINA-A-12_1 26426357 26424575 0.415124935784208 0.84109583597844 0.872297851526467 0.595614106610366
WP4-UNINA-A-13_1 37172488 37171205 0.510949268392025 1.05813088383871 1.04135714728645 0.483911579983106
WP4-UNINA-A-20_1 26855171 26849838 0.157911567287669 0.260470845298955 0.265483910927135 1.56577679523864
WP4-UNINA-A-21_1 30604172 30603938 0.584735206299268 1.25228328458906 1.23578214019385 0.422848265497207
WP4-UNINA-A-22_1 25179318 25178455 0.798702700384118 1.56874994911324 0.810069561456412 0.309569840742852
WP4-UNINA-A-27.0_1 28256774 28256488 0.653534862506622 1.40306891642019 1E-06 0.377933777660729
WP4-UNINA-A-28.0_1 28185757 28185427 0.714312399808596 1.56324756052126 1E-06 0.339208676407089
WP4-UNINA-B-01_1 26212950 26211058 0.385638763608855 0.732641162367425 0.624064850796942 0.641155120001322
WP4-UNINA-B-10_1 26787912 26786619 0.896313192792267 1.72767604601387 0.600363188799602 0.275856999257738
WP4-UNINA-B-11_1 30435202 30433772 0.425625847495999 0.918160916760499 1E-06 0.577531809752849
WP4-UNINA-B-12_1 25297504 25296950 0.520821680083963 1.0184587470031 0.969136595518432 0.474738816016523
WP4-UNINA-B-13_1 27053135 27052321 0.409584079680261 0.721398359867163 0.809449954405021 0.60367157813315
WP4-UNINA-B-20_1 26263497 26259076 0.044125695816563 0.038748507373222 0.005598064455886 5.60340779183792
WP4-UNINA-B-21_1 28772426 28772174 0.439570537839789 0.934149084459172 1E-06 0.562490536726813
WP4-UNINA-B-22_1 25535557 25533887 0.812140352935689 1.54838940111233 0.6262227133691 0.30444770644019
WP4-UNINA-B-27.0_1 33941289 33940925 0.56821079566924 1.21956310854816 1E-06 0.434800898931985
WP4-UNINA-B-28.0_1 29394158 29393818 0.540964089796024 1.17611124897079 1.35401600431764 0.450864776920603
WP4-UNINA-C-01_1 31919290 31916003 0.2067771456219 0.419075032672481 1E-06 1.19575239814419
WP4-UNINA-C-11_1 25938485 25936398 0.373741180251784 0.729877757119551 0.766517386107354 0.661565491905991
WP4-UNINA-C-12_1 26972824 26968724 0.440591850025978 0.913599026783766 1.04675326871231 0.561186657774578
WP4-UNINA-C-13_1 24448346 24446128 0.367088808501698 0.700491300708235 0.800134892527765 0.673554360777123
WP4-UNINA-C-20_1 27189810 27183892 0.082850535162515 0.107335623611218 0.052755506827352 2.9843412269311
WP4-UNINA-C-21_1 28644514 28644397 0.594730620442106 1.24045201579911 1.23868203614131 0.415741613530837
WP4-UNINA-C-22_1 29650032 29649070 0.560051293345795 1.14452493788169 1.23779936436455 0.441485040203512
WP4-UNINA-C-27.0_1 26698857 26698340 0.551933191351972 1.10723737880333 1E-06 0.447978617037222
WP4-UNINA-C-28.0_1 25335000 25334657 0.429909116196047 0.930756631123918 1.01323653207541 0.569716205256267
